"pg_nazione","cd_gruppo_inquadramento","dt_inizio_validita","im_diaria","cd_divisa","dt_fine_validita","duva","utcr","dacr","utuv","pg_ver_rec"
"6","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"7","7","2002-01-01T00:00:00.000","143.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"8","7","2002-01-01T00:00:00.000","99.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"9","7","2002-01-01T00:00:00.000","119.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"11","7","2002-01-01T00:00:00.000","143.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"12","7","2002-01-01T00:00:00.000","1088.00","DKK","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"13","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"15","7","2002-01-01T00:00:00.000","121.77","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"276","7","2002-01-01T00:00:00.000","139.49","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"17","7","2002-01-01T00:00:00.000","200.43","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"19","7","2002-01-01T00:00:00.000","93.00","GBP","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"20","7","2002-01-01T00:00:00.000","97.46","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"21","7","2002-01-01T00:00:00.000","114.28","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"23","7","2002-01-01T00:00:00.000","143.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"24","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"26","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"27","7","2002-01-01T00:00:00.000","161.69","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"29","7","2002-01-01T00:00:00.000","102.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"31","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"34","7","2002-01-01T00:00:00.000","996.00","NOK","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"35","7","2002-01-01T00:00:00.000","203.29","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","CED","2"
"38","7","2002-01-01T00:00:00.000","110.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"39","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"42","7","2002-01-01T00:00:00.000","143.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"44","7","2002-01-01T00:00:00.000","1251.00","SEK","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"45","7","2002-01-01T00:00:00.000","332.00","CHF","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"47","7","2002-01-01T00:00:00.000","110.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"48","7","2002-01-01T00:00:00.000","93.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"50","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"51","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"53","7","2002-01-01T00:00:00.000","126.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"54","7","2002-01-01T00:00:00.000","138.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"57","7","2002-01-01T00:00:00.000","152.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"58","7","2002-01-01T00:00:00.000","132.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"61","7","2002-01-01T00:00:00.000","143.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"62","7","2002-01-01T00:00:00.000","146.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"66","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"67","7","2002-01-01T00:00:00.000","197.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"69","7","2002-01-01T00:00:00.000","136.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"70","7","2002-01-01T00:00:00.000","154.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"71","7","2002-01-01T00:00:00.000","93.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"72","7","2002-01-01T00:00:00.000","124.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"73","7","2002-01-01T00:00:00.000","138.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"74","7","2002-01-01T00:00:00.000","117.00","USD","2002-12-31T00:00:00.000","2003-03-27T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1"
"6","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"191","7","2003-01-01T00:00:00.000","146.85","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"7","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"101","7","2003-01-01T00:00:00.000","106.80","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"192","7","2003-01-01T00:00:00.000","160.20","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"8","7","2003-01-01T00:00:00.000","94.41","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"102","7","2003-01-01T00:00:00.000","153.53","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"103","7","2003-01-01T00:00:00.000","106.80","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"57","7","2003-01-01T00:00:00.000","144.95","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"104","7","2003-01-01T00:00:00.000","157.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"155","7","2003-01-01T00:00:00.000","112.52","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"105","7","2003-01-01T00:00:00.000","153.53","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"9","7","2003-01-01T00:00:00.000","113.48","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"106","7","2003-01-01T00:00:00.000","157.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"107","7","2003-01-01T00:00:00.000","157.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"193","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"58","7","2003-01-01T00:00:00.000","125.88","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"59","7","2003-01-01T00:00:00.000","107.76","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"194","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"108","7","2003-01-01T00:00:00.000","107.76","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"110","7","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"109","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"61","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"62","7","2003-01-01T00:00:00.000","139.23","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"111","7","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"166","7","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"11","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"167","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"12","7","2003-01-01T00:00:00.000","146.44","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"168","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"195","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"112","7","2003-01-01T00:00:00.000","113.48","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"170","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"258","7","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"113","7","2003-01-01T00:00:00.000","102.04","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"13","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"114","7","2003-01-01T00:00:00.000","102.04","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"208","7","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"64","7","2003-01-01T00:00:00.000","135.41","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"115","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"116","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"66","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"117","7","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"171","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"67","7","2003-01-01T00:00:00.000","187.86","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"286","7","2003-01-01T00:00:00.000","226.00","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"118","7","2003-01-01T00:00:00.000","102.04","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"68","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"19","7","2003-01-01T00:00:00.000","142.97","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"287","7","2003-01-01T00:00:00.000","156.80","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"172","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"174","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"121","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"119","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"120","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"197","7","2003-01-01T00:00:00.000","160.20","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"175","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"176","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"264","7","2003-01-01T00:00:00.000","135.41","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"69","7","2003-01-01T00:00:00.000","129.69","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"70","7","2003-01-01T00:00:00.000","146.85","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"71","7","2003-01-01T00:00:00.000","88.68","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"72","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"22","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"73","7","2003-01-01T00:00:00.000","131.60","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"23","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"74","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"122","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"75","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"212","7","2003-01-01T00:00:00.000","116.34","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"76","7","2003-01-01T00:00:00.000","177.37","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"77","7","2003-01-01T00:00:00.000","164.02","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"124","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"24","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"78","7","2003-01-01T00:00:00.000","222.19","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"125","7","2003-01-01T00:00:00.000","144.95","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"126","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"25","7","2003-01-01T00:00:00.000","213.61","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"26","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"28","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"127","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"128","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"80","7","2003-01-01T00:00:00.000","135.41","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"81","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"129","7","2003-01-01T00:00:00.000","153.53","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"29","7","2003-01-01T00:00:00.000","97.27","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"130","7","2003-01-01T00:00:00.000","139.23","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"131","7","2003-01-01T00:00:00.000","171.65","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"132","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"178","7","2003-01-01T00:00:00.000","122.06","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"31","7","2003-01-01T00:00:00.000","111.57","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"32","7","2003-01-01T00:00:00.000","118.25","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"82","7","2003-01-01T00:00:00.000","139.23","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"134","7","2003-01-01T00:00:00.000","107.76","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
"55","7","2003-01-01T00:00:00.000","136.36","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","$$$$$CINECA$$$$$","2003-03-27T00:00:00.000","CED","2"
